participant	condition	intervention	therm_lvl
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	5.0
P004	guilt	a	6.0
P004	guilt	a	7.0
P004	guilt	a	1.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	5.0
P004	guilt	a	9.0
P004	guilt	a	7.0
P004	guilt	a	3.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	4.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	1.0
P004	guilt	a	4.0
P004	guilt	a	6.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	4.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	4.0
P004	guilt	a	3.0
P004	guilt	a	2.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	4.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	4.0
P004	guilt	a	1.0
P004	guilt	a	1.0
P004	guilt	a	1.0
P004	guilt	a	1.0
P004	guilt	a	1.0
P004	guilt	a	2.0
P004	guilt	a	6.0
P004	guilt	a	5.0
P004	guilt	a	2.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	4.0
P004	guilt	a	8.0
P004	guilt	a	8.0
P004	guilt	a	7.0
P004	guilt	a	3.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	3.0
P004	guilt	a	5.0
P004	guilt	a	3.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	2.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	guilt	a	3.0
P004	guilt	a	1.0
P004	guilt	a	0.0
P004	guilt	a	0.0
P004	indig	a	1.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	2.0
P004	indig	a	3.0
P004	indig	a	6.0
P004	indig	a	3.0
P004	indig	a	4.0
P004	indig	a	4.0
P004	indig	a	6.0
P004	indig	a	6.0
P004	indig	a	8.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	9.0
P004	indig	a	4.0
P004	indig	a	7.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	9.0
P004	indig	a	3.0
P004	indig	a	4.0
P004	indig	a	3.0
P004	indig	a	4.0
P004	indig	a	2.0
P004	indig	a	4.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	1.0
P004	indig	a	3.0
P004	indig	a	8.0
P004	indig	a	5.0
P004	indig	a	0.0
P004	indig	a	2.0
P004	indig	a	5.0
P004	indig	a	8.0
P004	indig	a	3.0
P004	indig	a	3.0
P004	indig	a	5.0
P004	indig	a	4.0
P004	indig	a	1.0
P004	indig	a	2.0
P004	indig	a	7.0
P004	indig	a	8.0
P004	indig	a	8.0
P004	indig	a	7.0
P004	indig	a	6.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	4.0
P004	indig	a	8.0
P004	indig	a	5.0
P004	indig	a	4.0
P004	indig	a	5.0
P004	indig	a	9.0
P004	indig	a	6.0
P004	indig	a	3.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	8.0
P004	indig	a	5.0
P004	indig	a	5.0
P004	indig	a	1.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	6.0
P004	indig	a	6.0
P004	indig	a	9.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	8.0
P004	indig	a	4.0
P004	indig	a	2.0
P004	indig	a	0.0
P004	indig	a	8.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	7.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	8.0
P004	indig	a	1.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	1.0
P004	indig	a	1.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	1.0
P004	indig	a	2.0
P004	indig	a	1.0
P004	indig	a	2.0
P004	indig	a	3.0
P004	indig	a	5.0
P004	indig	a	1.0
P004	indig	a	4.0
P004	indig	a	1.0
P004	indig	a	3.0
P004	indig	a	2.0
P004	indig	a	7.0
P004	indig	a	8.0
P004	indig	a	3.0
P004	indig	a	2.0
P004	indig	a	2.0
P004	indig	a	6.0
P004	indig	a	2.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	0.0
P004	indig	a	5.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	7.0
P004	indig	a	3.0
P004	indig	a	6.0
P004	indig	a	7.0
P004	indig	a	8.0
P004	indig	a	4.0
P004	indig	a	3.0
P004	indig	a	6.0
P004	indig	a	7.0
P004	indig	a	5.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	8.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	8.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P004	indig	a	10.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	1.0
P006	guilt	a	4.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	3.0
P006	guilt	a	7.0
P006	guilt	a	7.0
P006	guilt	a	5.0
P006	guilt	a	5.0
P006	guilt	a	1.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	1.0
P006	guilt	a	3.0
P006	guilt	a	8.0
P006	guilt	a	9.0
P006	guilt	a	5.0
P006	guilt	a	3.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	2.0
P006	guilt	a	3.0
P006	guilt	a	4.0
P006	guilt	a	3.0
P006	guilt	a	3.0
P006	guilt	a	3.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	2.0
P006	guilt	a	0.0
P006	guilt	a	5.0
P006	guilt	a	3.0
P006	guilt	a	2.0
P006	guilt	a	0.0
P006	guilt	a	2.0
P006	guilt	a	4.0
P006	guilt	a	3.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	7.0
P006	guilt	a	9.0
P006	guilt	a	8.0
P006	guilt	a	6.0
P006	guilt	a	3.0
P006	guilt	a	1.0
P006	guilt	a	1.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	3.0
P006	guilt	a	5.0
P006	guilt	a	5.0
P006	guilt	a	3.0
P006	guilt	a	2.0
P006	guilt	a	1.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	3.0
P006	guilt	a	5.0
P006	guilt	a	4.0
P006	guilt	a	1.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	3.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	1.0
P006	guilt	a	3.0
P006	guilt	a	4.0
P006	guilt	a	3.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	1.0
P006	guilt	a	3.0
P006	guilt	a	5.0
P006	guilt	a	2.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	2.0
P006	guilt	a	2.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	guilt	a	0.0
P006	indig	a	1.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	4.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	1.0
P006	indig	a	2.0
P006	indig	a	1.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	2.0
P006	indig	a	2.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	1.0
P006	indig	a	5.0
P006	indig	a	5.0
P006	indig	a	2.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	2.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	8.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	9.0
P006	indig	a	8.0
P006	indig	a	5.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	9.0
P006	indig	a	8.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	4.0
P006	indig	a	3.0
P006	indig	a	4.0
P006	indig	a	6.0
P006	indig	a	7.0
P006	indig	a	7.0
P006	indig	a	6.0
P006	indig	a	7.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	7.0
P006	indig	a	3.0
P006	indig	a	4.0
P006	indig	a	6.0
P006	indig	a	9.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	10.0
P006	indig	a	8.0
P006	indig	a	5.0
P006	indig	a	7.0
P006	indig	a	8.0
P006	indig	a	6.0
P006	indig	a	3.0
P006	indig	a	1.0
P006	indig	a	4.0
P006	indig	a	5.0
P006	indig	a	5.0
P006	indig	a	4.0
P006	indig	a	2.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	1.0
P006	indig	a	1.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	0.0
P006	indig	a	3.0
P006	indig	a	5.0
P006	indig	a	3.0
P006	indig	a	4.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	3.0
P006	indig	a	2.0
P006	indig	a	2.0
P006	indig	a	3.0
P006	indig	a	2.0
P006	indig	a	4.0
P006	indig	a	5.0
P006	indig	a	4.0
P006	indig	a	3.0
P006	indig	a	1.0
P006	indig	a	3.0
P006	indig	a	4.0
P006	indig	a	6.0
P006	indig	a	8.0
P006	indig	a	8.0
P006	indig	a	6.0
P006	indig	a	5.0
P006	indig	a	3.0
P020	guilt	b	2.0
P020	guilt	b	4.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	1.0
P020	guilt	b	1.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	2.0
P020	guilt	b	2.0
P020	guilt	b	3.0
P020	guilt	b	3.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	1.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	0.0
P020	guilt	b	1.0
P020	indig	b	0.0
